Id,CreatedAt,Line,Type,Text
218979768597618688,"Sat Jun 30 08:10:19 +0000 2012","District","","District Line: Back to good service."
218953325046009856,"Sat Jun 30 06:25:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
218939532295417857,"Sat Jun 30 05:30:26 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring westbound due to a signal failure earlier at Cockfosters."
218847633710653441,"Fri Jun 29 23:25:16 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harrow-on-the-Hill and Uxbridge while we fix a signal failure at Eastcote."
218489026846531584,"Thu Jun 28 23:40:17 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
218431146873192449,"Thu Jun 28 19:50:18 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harrow-on-the Hill and Watford due to a signal failure at Moor Park."
218423598002610178,"Thu Jun 28 19:20:18 +0000 2012","Victoria","Severe delays","Victoria Line: Severe delays are occurring due to a signal failure at Finsbury Park."
218422361500827649,"Thu Jun 28 19:15:23 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to a signal failure at Finsbury Park."
218421086734385153,"Thu Jun 28 19:10:19 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring between Seven Sisters and Victoria due to a signal failure at Finsbury Park."
218408495253430275,"Thu Jun 28 18:20:17 +0000 2012","Victoria","","Victoria Line: Back to good service."
218405979430195200,"Thu Jun 28 18:10:17 +0000 2012","District","","District Line: Back to good service."
218400947213316096,"Thu Jun 28 17:50:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring between Seven Sisters and Victoria due to a signal failure at Finsbury park."
218398430182117376,"Thu Jun 28 17:40:18 +0000 2012","Circle","","Circle Line: Back to good service."
218390880640446465,"Thu Jun 28 17:10:18 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to an earlier faulty train at Notting Hill Gate."
218388433792548864,"Thu Jun 28 17:00:34 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring clockwise, with minor delays anti clockwise due to an earlier faulty train at Notting Hill Gate."
218383330528329729,"Thu Jun 28 16:40:18 +0000 2012","District","Suspended","District Line: Suspended between High Street Kensington and Edgware Road due to a faulty train at Notting Hill."
218309114248437760,"Thu Jun 28 11:45:23 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
218306564770119680,"Thu Jun 28 11:35:15 +0000 2012","","Suspended","Waterloo &amp; City Line: Suspended while we respond to a fire alert at Waterloo."
218243654001758208,"Thu Jun 28 07:25:16 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
218241175155511296,"Thu Jun 28 07:15:25 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harrow on the Hill and Watford while we fix a signal failure in the Moor Park area."
218039808801509377,"Wed Jun 27 17:55:16 +0000 2012","Circle","","Circle Line: Back to good service."
218024706320777216,"Wed Jun 27 16:55:15 +0000 2012","","Minor delays","Hammersmith &amp; City Line: Minor delays are occurring due to an earlier fire alert at South Kensington."
218008359729770496,"Wed Jun 27 15:50:18 +0000 2012","Circle","Minor delays","Circle Line: Minor delays due to an earlier fire alert at South Kensington."
217971860116226048,"Wed Jun 27 13:25:15 +0000 2012","District","","District Line: Back to good service."
217965653288697856,"Wed Jun 27 13:00:36 +0000 2012","District","Minor delays","District Line: Minor delays between Barking and Tower Hill westbound only due to an earlier faulty train at Barking."
217963060206383105,"Wed Jun 27 12:50:17 +0000 2012","District","Minor delays","District Line: Minor delays between Barking and Tower Hill westbound only, due to an earlier faulty train at Barking."
217902661884850176,"Wed Jun 27 08:50:17 +0000 2012","Victoria","","Victoria Line: Back to good service."
217890163613904896,"Wed Jun 27 08:00:37 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to an earlier faulty train at Kings Cross."
217654774122819584,"Tue Jun 26 16:25:16 +0000 2012","Central","","Central Line: Back to good service."
217640979098898432,"Tue Jun 26 15:30:27 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring while we fix a signal failure at Hanger Lane."
217624572927815682,"Tue Jun 26 14:25:16 +0000 2012","Central","Minor delays","Central Line: Minor delays between North Acton and West Ruislip while we fix a signal failure at Hanger Lane."
217618358609260544,"Tue Jun 26 14:00:34 +0000 2012","Northern","","Northern Line: Back to good service."
217615774041382912,"Tue Jun 26 13:50:18 +0000 2012","","","Bakerloo Line: Back to good service."
217614546930647040,"Tue Jun 26 13:45:25 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
217613259652599809,"Tue Jun 26 13:40:18 +0000 2012","Northern","Severe delays","Northern Line: Severe delays are occurring between Kennington and Camden Town northbound only while we fix a signal failure at King's Cross."
217611986823946241,"Tue Jun 26 13:35:15 +0000 2012","","Suspended","Waterloo &amp; City Line: Suspended while we respond to a fire alert at Waterloo."
217605707690811393,"Tue Jun 26 13:10:18 +0000 2012","Northern","","Northern Line: No service between Moorgate and Camden Town northbound via Bank due to a signal failure at King's Cross."
217600673414524928,"Tue Jun 26 12:50:18 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring between Stonebridge Park and Harrow &amp;amp; Wealdstone due to a faulty track."
217580578164326403,"Tue Jun 26 11:30:26 +0000 2012","Northern","","Northern Line: No service between Kennington and Camden Town northbound via Bank due to a signal failure at King's Cross."
217567964432564224,"Tue Jun 26 10:40:19 +0000 2012","Northern","Severe delays","Northern Line: Severe delays are occurring between Kennington and Camden Town northbound via Bank due to a signal failure at King's Cross."
217425792198639616,"Tue Jun 26 01:15:23 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
217408146870763521,"Tue Jun 26 00:05:16 +0000 2012","District","","District Line: Back to good service."
217281067147735041,"Mon Jun 25 15:40:17 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
217268485934419970,"Mon Jun 25 14:50:18 +0000 2012","Circle","","Circle Line: Back to good service."
217200537182023680,"Mon Jun 25 10:20:18 +0000 2012","Victoria","","Victoria Line: Back to good service."
217176655708426240,"Mon Jun 25 08:45:24 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to an earlier faulty train at Victoria."
217170338113531905,"Mon Jun 25 08:20:18 +0000 2012","Victoria","Severe delays","Victoria Line: Severe delays are occurring due to an earlier faulty train at Victoria.Valid tickets are being accepted on local buses."
217166555677605888,"Mon Jun 25 08:05:16 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to a faulty train at Victoria."
217132588387680257,"Mon Jun 25 05:50:17 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
217130072379883520,"Mon Jun 25 05:40:17 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring northbound due to an earlier local power failure."
217120076233580545,"Mon Jun 25 05:00:34 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring on westbound services due to an earlier local power failure."
217052098666299392,"Mon Jun 25 00:30:27 +0000 2012","Northern","","Northern Line: Back to good service."
217029480428994560,"Sun Jun 24 23:00:35 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
216805440611291136,"Sun Jun 24 08:10:19 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
216690918366003201,"Sun Jun 24 00:35:15 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
216658205462364162,"Sat Jun 23 22:25:16 +0000 2012","Circle","","Circle Line: Back to good service."
216648174373322753,"Sat Jun 23 21:45:24 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at Farringdon."
216643105506607104,"Sat Jun 23 21:25:16 +0000 2012","Circle","Severe delays","Circle Line: Severe Delays are occurring due to a signal failure at Farringdon."
216614218894540800,"Sat Jun 23 19:30:28 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays due to a signal failure at Farringdon."
216557579160137731,"Sat Jun 23 15:45:24 +0000 2012","Circle","Severe delays","Circle Line: Severe Delays due to a signal failure at Farringdon."
216553817653784577,"Sat Jun 23 15:30:28 +0000 2012","Circle","Suspended","Circle Line: Suspended due to a signal failure at Farringdon."
216458146540027904,"Sat Jun 23 09:10:18 +0000 2012","District","","District Line: Back to good service."
216424162158317568,"Sat Jun 23 06:55:15 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Turnham Green and Richmond due to a signal failure at Kew Gardens."
216327325283913730,"Sat Jun 23 00:30:28 +0000 2012","Northern","","Northern Line: Saturday 23 and Sunday 24 June, no service between Edgware and Hampstead. Rail replacement buses operate."
216315984812847104,"Fri Jun 22 23:45:24 +0000 2012","Northern","Minor delays","Northern Line: Minor delays are occurring due an earlier signal failure at Kennington."
216288265173602304,"Fri Jun 22 21:55:15 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
216280716474986496,"Fri Jun 22 21:25:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
216279468451442688,"Fri Jun 22 21:20:18 +0000 2012","Northern","Minor delays","Northern Line: Minor delays are occurring between Camden Town and High Barnet due to a signal failure at Totteridge &amp;amp; Whetstone."
216276950631714816,"Fri Jun 22 21:10:17 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring eastbound due to a faulty train earlier at Finsbury Park."
216249270502817794,"Fri Jun 22 19:20:18 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to an earlier faulty train at Waterloo."
216236726451048449,"Fri Jun 22 18:30:27 +0000 2012","Jubilee","Severe delays","Jubilee Line: Severe delays are occurring due to an earlier faulty train at Waterloo."
215964934901727232,"Fri Jun 22 00:30:27 +0000 2012","","","Bakerloo Line: Back to good service."
215940977934868480,"Thu Jun 21 22:55:15 +0000 2012","","","Bakerloo Line:"
215922113469616128,"Thu Jun 21 21:40:18 +0000 2012","District","","District Line: Back to good service."
215910778929291264,"Thu Jun 21 20:55:15 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Richmond and Turnham Green due to a signal failure at Kew Gardens."
215676738435424256,"Thu Jun 21 05:25:16 +0000 2012","District","","District Line: Back to good service."
215672970356600832,"Thu Jun 21 05:10:17 +0000 2012","District","Severe delays","District Line: Severe delays are occurring between Earls Court and Wimbledon due to a signal failure earlier at Parsons Green."
215662953477832705,"Thu Jun 21 04:30:29 +0000 2012","District","Suspended","District Line: Suspended between Earls Court and Wimbledon due to a signal failure at Parsons Green."
215530808780390400,"Wed Jun 20 19:45:23 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring due to an earlier fire alert at Waterloo."
215511951227355136,"Wed Jun 20 18:30:27 +0000 2012","","Severe delays","Bakerloo Line: Severe Delays due to an earlier fire alert at Waterloo"
215510652570181632,"Wed Jun 20 18:25:18 +0000 2012","","","Bakerloo Line: Back to good service."
215475408534110208,"Wed Jun 20 16:05:15 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring westbound due to a signal failure at Marble Arch."
215465347086692352,"Wed Jun 20 15:25:16 +0000 2012","District","","District Line: Back to good service."
215446483841974272,"Wed Jun 20 14:10:19 +0000 2012","District","Minor delays","District Line: Minor Delays between Putney Bridge and Wimbledon due to a signal failure at East Putney."
215382294423289856,"Wed Jun 20 09:55:15 +0000 2012","Central","","Central Line: Back to good service."
215376055819710464,"Wed Jun 20 09:30:27 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring due to an earlier faulty train at Leyton."
215168427726344192,"Tue Jun 19 19:45:25 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
215162107396767746,"Tue Jun 19 19:20:18 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Rayners Lane and Uxbridge due to a faulty train earlier at Uxbridge."
215160874703396864,"Tue Jun 19 19:15:24 +0000 2012","Circle","Minor delays","Circle Line: Minor delays due to an earlier customer incident at Shepherd's Bush Market."
215153325484670976,"Tue Jun 19 18:45:24 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
215152039305543681,"Tue Jun 19 18:40:18 +0000 2012","Piccadilly","Severe delays","Piccadilly Line: Severe delays are occurring between Rayners Lane and Uxbridge due to a faulty train earlier at Uxbridge."
215145772843409408,"Tue Jun 19 18:15:24 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Part suspended between Hillingdon and Uxbridge due to a faulty train at Uxbridge. Minor delays to Chesham and Amersham."
215142046741172227,"Tue Jun 19 18:00:35 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between Rayners Lane and Uxbridge due to a faulty train at Uxbridge."
215139457194659842,"Tue Jun 19 17:50:18 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring between North Acton and Ealing Broadway due to a signal failure at North Acton."
215138224278994944,"Tue Jun 19 17:45:24 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between Ruislip and Uxbridge due to a faulty train at Uxbridge."
215100476126015488,"Tue Jun 19 15:15:24 +0000 2012","Circle","","Circle Line: Back to good service."
215091645056684033,"Tue Jun 19 14:40:19 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring anti-clockwise due to an earlier faulty train at South Kensington."
215089168500523008,"Tue Jun 19 14:30:28 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring anti-clockwise due to a faulty train at South Kensington."
215067722705403904,"Tue Jun 19 13:05:15 +0000 2012","Central","","Central Line: Back to good service."
215061442003607552,"Tue Jun 19 12:40:18 +0000 2012","Central","Suspended","Central Line: Suspended between North Acton and Ealing Broadway due to a signal failure at North Acton."
214993495520329730,"Tue Jun 19 08:10:18 +0000 2012","Northern","","Northern Line: Back to good service."
214991057946017793,"Tue Jun 19 08:00:37 +0000 2012","Northern","Minor delays","Northern Line: Minor delays are occurring northbound only between Kennington and Camden Town due to an earlier customer incident at Bank."
214834949046546432,"Mon Jun 18 21:40:17 +0000 2012","Circle","","Circle Line: Back to good service."
214824956956127233,"Mon Jun 18 21:00:35 +0000 2012","District","","District Line: Back to good service."
214819861631737859,"Mon Jun 18 20:40:20 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at Gloucester Road."
214814817259749376,"Mon Jun 18 20:20:18 +0000 2012","Circle","Suspended","Circle Line: Suspended due to a signal failure at Gloucester Road."
214740568557879296,"Mon Jun 18 15:25:15 +0000 2012","Central","","Central Line: Back to good service."
214689060076265473,"Mon Jun 18 12:00:35 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
214686470953377792,"Mon Jun 18 11:50:18 +0000 2012","District","Severe delays","District Line: Severe delays are occurring between Turnham Green and Richmond due to a signal failure at Richmond."
214670139591888897,"Mon Jun 18 10:45:24 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring due to a signal failure at Wembley Park."
214653753054343169,"Mon Jun 18 09:40:17 +0000 2012","District","","District Line: No service between Putney Bridge and Wimbledon due to a signal failure at Wimbledon."
214616014699237376,"Mon Jun 18 07:10:19 +0000 2012","District","","District Line: Back to good service."
214609741085818880,"Mon Jun 18 06:45:24 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring eastbound only due to a signal failure at Liverpool Street."
214605983429832704,"Mon Jun 18 06:30:28 +0000 2012","District","Severe delays","District Line: Severe delays are occurring between Earls Court and Wimbledon due to a person under a train earlier at Wimbledon Park."
214573226385350658,"Mon Jun 18 04:20:18 +0000 2012","District","Suspended","District Line: Suspended between Putney Bridge and Wimbledon due to a person under a train at Wimbledon Park."
214516591801532416,"Mon Jun 18 00:35:15 +0000 2012","Central","","Central Line: Back to good service."
214493944187338752,"Sun Jun 17 23:05:16 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
214452428823732225,"Sun Jun 17 20:20:18 +0000 2012","","","Bakerloo Line: Back to good service."
214439884658708480,"Sun Jun 17 19:30:27 +0000 2012","","Suspended","Bakerloo Line: Suspended between Harrow &amp;amp; Wealdstone and Queen's Park due to a signal failure at Stonebridge Park."
214437330969300994,"Sun Jun 17 19:20:18 +0000 2012","","","Bakerloo Line: Suspenede between Harrow &amp;amp; Wealdstone and Queen's Park due to a signal failure at Stonebridge Park."
214368148428816384,"Sun Jun 17 14:45:24 +0000 2012","District","","District Line: Back to good service."
214349288631844864,"Sun Jun 17 13:30:27 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Earls Court and Edgware Road due to the non-availability of staff."
214297650621710336,"Sun Jun 17 10:05:16 +0000 2012","Circle","","Circle Line: Back to good service."
214282552440139776,"Sun Jun 17 09:05:16 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring anti clockwise due to the non availability of staff and an earlier faulty train at Hammersmith"
214263692945133568,"Sun Jun 17 07:50:19 +0000 2012","Northern","","Northern Line: Back to good service."
214154204846112768,"Sun Jun 17 00:35:15 +0000 2012","Northern","","Northern Line: Sunday 17 June, no service between High Barnet and Camden Town until approximately 0845."
214103904869294082,"Sat Jun 16 21:15:23 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
214090043160137728,"Sat Jun 16 20:20:18 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Arnos grove and Cockfosters due to a signal failure earlier at Cockfosters."
214066159417438210,"Sat Jun 16 18:45:24 +0000 2012","Circle","","Circle Line: Back to good service."
214064876098830341,"Sat Jun 16 18:40:18 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between Oakwood and Cockfosters due to a signal failure at Cockfosters."
214053538974801920,"Sat Jun 16 17:55:15 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring anti-clockwise due to the non-availability of staff."
213883679817207808,"Sat Jun 16 06:40:17 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
213874863314706432,"Sat Jun 16 06:05:15 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurrig due to a faulty train at Kilburn."
213793087783321601,"Sat Jun 16 00:40:18 +0000 2012","Victoria","","Victoria Line: Back to good service."
213791817890664448,"Sat Jun 16 00:35:16 +0000 2012","Central","","Central Line: Saturday 16 and Sunday 17 June, no service between Marble Arch and Bethnal Green."
213762885212581888,"Fri Jun 15 22:40:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to a signal failure at Kings Cross."
213760415476367361,"Fri Jun 15 22:30:29 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
213750302908755968,"Fri Jun 15 21:50:18 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Acton Town and Uxbridge/Heathrow Airport due to a fire alert earlier at Gloucester Road."
213728903951425536,"Fri Jun 15 20:25:16 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays between Oakwood to Cockfoster due to  an earlier signal failure at Cockfoster."
213723868668502016,"Fri Jun 15 20:05:15 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between Oakwood to Cockfoster due to a signal failure at Cockfoster."
213720104758820866,"Fri Jun 15 19:50:18 +0000 2012","District","","District Line: Back to good service."
213713805358800896,"Fri Jun 15 19:25:16 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Edgware Road and Wimbledon due to an earlier signalling fault at Wimbledon Park."
213652159223443457,"Fri Jun 15 15:20:18 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
213611891845636098,"Fri Jun 15 12:40:18 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring due to an earlier obstruction on the track at Chiswick Park."
213606859632943104,"Fri Jun 15 12:20:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Turnham Green and Ealing Broadway due to an obstruction on the track at Chiswick Park."
213603072759435265,"Fri Jun 15 12:05:15 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
213576659310358528,"Fri Jun 15 10:20:18 +0000 2012","","Minor delays","Hammersmith &amp; City Line: Minor delays are occurring due to an earlier signal failure at Baker Street."
213566590699057152,"Fri Jun 15 09:40:17 +0000 2012","Circle","","Circle Line: Back to good service."
213540161680703488,"Fri Jun 15 07:55:16 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to an earlier signal failure at Baker Street."
213538913841709056,"Fri Jun 15 07:50:19 +0000 2012","","Severe delays","Hammersmith &amp; City Line: Severe delays are occurring due to an earlier signal failure at Baker Street."
213537685086810112,"Fri Jun 15 07:45:26 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harrow on the Hill and Aldgate, due to an earlier signal failure at Baker Street."
213535128713052161,"Fri Jun 15 07:35:16 +0000 2012","District","","District Line: Back to good service."
213527582430347266,"Fri Jun 15 07:05:17 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between High Street Kensington and Edgware Road due to an earlier signal failure at Baker Street."
213521292744327168,"Fri Jun 15 06:40:17 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at Baker Street."
213520024919478272,"Fri Jun 15 06:35:15 +0000 2012","District","Suspended","District Line: Suspended between High Street Kensington and Edgware Road due to a signal failure at Baker Street."
213404261357338626,"Thu Jun 14 22:55:15 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
213389162924093440,"Thu Jun 14 21:55:15 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring southbound only due to an earlier faulty train at Wembley Park."
213382920948293632,"Thu Jun 14 21:30:27 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
213374060925681665,"Thu Jun 14 20:55:15 +0000 2012","Northern","Minor delays","Northern Line: Minor delays are occurring between Kennington and Morden due to an earlier signal failure at Morden."
213369030503960577,"Thu Jun 14 20:35:15 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Baker Street and Aldgate due to an earlier signal failure at Farringdon."
213367822447951872,"Thu Jun 14 20:30:27 +0000 2012","Circle","","Circle Line: Back to good service."
213366514085146624,"Thu Jun 14 20:25:15 +0000 2012","Circle","","Circle Line:"
213360304497762305,"Thu Jun 14 20:00:35 +0000 2012","Northern","","Northern Line: Back to good service."
213355199077683203,"Thu Jun 14 19:40:18 +0000 2012","Northern","Suspended","Northern Line: Suspended between Kennington and Camden Town via Charing Cross northbound only due to a signal failure at Canden Town."
213342615758843907,"Thu Jun 14 18:50:17 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to an earlier signal failure at Stanmore."
213328764896165889,"Thu Jun 14 17:55:15 +0000 2012","Jubilee","","Jubilee Line: No service between Wembley Park and Stanmore due to a signal failure at Stanmore."
213291016705425411,"Thu Jun 14 15:25:15 +0000 2012","Victoria","","Victoria Line: Back to good service."
213285983691612161,"Thu Jun 14 15:05:15 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to an earlier person ill on a train at Finsbury Park."
213262127077654528,"Thu Jun 14 13:30:27 +0000 2012","Victoria","Severe delays","Victoria Line: Severe delays are occurring due to an earlier person ill on a train at Finsbury Park."
213254617318961153,"Thu Jun 14 13:00:37 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
213245718012493825,"Thu Jun 14 12:25:15 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays between Rayners Lane and Acton Town. Good service on the rest of the line."
213231928466350080,"Thu Jun 14 11:30:28 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to a person under a train earlier at Bond Street."
213226860677574656,"Thu Jun 14 11:10:19 +0000 2012","Northern","Severe delays","Northern Line: Severe delays are occurring between Camden Town and High Barnet due to an earlier signal failure at Archway."
213216828460236800,"Thu Jun 14 10:30:27 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
213155121905934336,"Thu Jun 14 06:25:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
213152639070900224,"Thu Jun 14 06:15:23 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring due to emergency engineering work earlier at Barons Court."
213150089177346048,"Thu Jun 14 06:05:16 +0000 2012","District","","District Line: Back to good service."
213143805170434048,"Thu Jun 14 05:40:17 +0000 2012","District","Suspended","District Line: Suspended between Earl's Court and Ealing Broadway / Richmond due to emergency engineering work at Barons Court."
213137539513597952,"Thu Jun 14 05:15:23 +0000 2012","Northern","","Northern Line: Back to good service."
212878298190061568,"Wed Jun 13 12:05:16 +0000 2012","Central","","Central Line: Back to good service."
212866982876422145,"Wed Jun 13 11:20:18 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring between Leytonstone and Epping / Hainault due to an earlier faulty train at Leytonstone."
212828000717258752,"Wed Jun 13 08:45:24 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
212826715989344256,"Wed Jun 13 08:40:17 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Croxley and Watford due to a signal failure at Watford."
212825447891865600,"Wed Jun 13 08:35:15 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Moor Park and Watford due to a signal failure at Watford."
212796516795027456,"Wed Jun 13 06:40:17 +0000 2012","District","","District Line: Back to good service."
212773870040662017,"Wed Jun 13 05:10:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Earl's Court and Richmond / Ealing Broadway due to a signal failure at Ravenscourt Park."
212656850284462081,"Tue Jun 12 21:25:18 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Baker Street and Aldgate due to an earlier signal failure at King's Cross."
212607776076218370,"Tue Jun 12 18:10:18 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
212605334177579009,"Tue Jun 12 18:00:36 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Acton Town and Uxbridge due to an earlier signal failure at Rayners Lane."
212593958784729089,"Tue Jun 12 17:15:24 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe delays are occurring between Harrow on the Hill and Uxbridge due to a signal failure at Rayners Lane."
212590229540978689,"Tue Jun 12 17:00:35 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between South Harrow and Uxbridge due to a signal failure at Rayners Lane."
212573790679474176,"Tue Jun 12 15:55:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
212564994603229184,"Tue Jun 12 15:20:18 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harrow on the Hill to Uxbridge due to a signal failure at Rayners Lane."
212548658221154305,"Tue Jun 12 14:15:23 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe delays are occurring between Harrow on the Hill to Uxbridge due to a signal failure at Rayner's Lane."
212547377427521536,"Tue Jun 12 14:10:18 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between South Harrow to Uxbridge due to a signal failure at Rayners Lane."
212546109174841344,"Tue Jun 12 14:05:15 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Suspended between South Harrow to Uxbridge due to a signal failure at Rayner's Lane."
212544931674329092,"Tue Jun 12 14:00:35 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Harrow on the Hill to Uxbridge due to a signal failure at Rayner's Lane."
212493260432736257,"Tue Jun 12 10:35:15 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring between Queen's Park to Harrow &amp;amp; Wealdstone due to signal failure at South Kenton."
212469439680086019,"Tue Jun 12 09:00:36 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
212454342920372224,"Tue Jun 12 08:00:37 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring due to an earlier signal failure at Baker Street."
212437894365843458,"Tue Jun 12 06:55:15 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Wembley Park and Aldgate due to a signal failure at Baker Street. Good service on the rest of the line."
212339750051393538,"Tue Jun 12 00:25:16 +0000 2012","","","Bakerloo Line: Back to good service."
212328436532908032,"Mon Jun 11 23:40:18 +0000 2012","","Suspended","Bakerloo Line: Suspended between Queen's Park and Harrow &amp;amp; Weadlstone due to a signal faiulure at Willesden Junction."
